start_date,end_date,updated_date,value
2020-05-12T14:15:00+02:00,2020-05-12T14:30:00+02:00,2020-05-12T23:51:15+02:00,49770
2020-05-12T14:30:00+02:00,2020-05-12T14:45:00+02:00,2020-05-12T23:51:15+02:00,48949
2020-05-12T14:45:00+02:00,2020-05-12T15:00:00+02:00,2020-05-12T23:51:15+02:00,48367
2020-05-12T15:00:00+02:00,2020-05-12T15:15:00+02:00,2020-05-12T23:51:15+02:00,47820
2020-05-12T15:15:00+02:00,2020-05-12T15:30:00+02:00,2020-05-12T23:51:15+02:00,47458
2020-05-12T15:30:00+02:00,2020-05-12T15:45:00+02:00,2020-05-12T23:51:15+02:00,46962
2020-05-12T15:45:00+02:00,2020-05-12T16:00:00+02:00,2020-05-12T23:51:15+02:00,46676
2020-05-12T16:00:00+02:00,2020-05-12T16:15:00+02:00,2020-05-12T23:51:15+02:00,45878
2020-05-12T16:15:00+02:00,2020-05-12T16:30:00+02:00,2020-05-12T23:51:15+02:00,45755
2020-05-12T16:30:00+02:00,2020-05-12T16:45:00+02:00,2020-05-12T23:51:15+02:00,45564
2020-05-12T16:45:00+02:00,2020-05-12T17:00:00+02:00,2020-05-12T23:51:15+02:00,45224
2020-05-12T17:00:00+02:00,2020-05-12T17:15:00+02:00,2020-05-12T23:51:15+02:00,44660
2020-05-12T17:15:00+02:00,2020-05-12T17:30:00+02:00,2020-05-12T23:51:15+02:00,44419
2020-05-12T17:30:00+02:00,2020-05-12T17:45:00+02:00,2020-05-12T23:51:15+02:00,44111
2020-05-12T17:45:00+02:00,2020-05-12T18:00:00+02:00,2020-05-12T23:51:15+02:00,44416
2020-05-12T18:00:00+02:00,2020-05-12T18:15:00+02:00,2020-05-12T23:51:15+02:00,44813
2020-05-12T18:15:00+02:00,2020-05-12T18:30:00+02:00,2020-05-12T23:51:15+02:00,45068
2020-05-12T18:30:00+02:00,2020-05-12T18:45:00+02:00,2020-05-12T23:51:15+02:00,45375
2020-05-12T18:45:00+02:00,2020-05-12T19:00:00+02:00,2020-05-12T23:51:15+02:00,46371
2020-05-12T19:00:00+02:00,2020-05-12T19:15:00+02:00,2020-05-12T23:51:15+02:00,47522
2020-05-12T19:15:00+02:00,2020-05-12T19:30:00+02:00,2020-05-12T23:51:15+02:00,47883
2020-05-12T19:30:00+02:00,2020-05-12T19:45:00+02:00,2020-05-12T23:51:15+02:00,47953
2020-05-12T19:45:00+02:00,2020-05-12T20:00:00+02:00,2020-05-12T23:51:15+02:00,47757
2020-05-12T20:00:00+02:00,2020-05-12T20:15:00+02:00,2020-05-12T23:51:15+02:00,47273
2020-05-12T20:15:00+02:00,2020-05-12T20:30:00+02:00,2020-05-12T23:51:16+02:00,46731
2020-05-12T20:30:00+02:00,2020-05-12T20:45:00+02:00,2020-05-12T23:51:16+02:00,46292
2020-05-12T20:45:00+02:00,2020-05-12T21:00:00+02:00,2020-05-12T23:51:16+02:00,45911
2020-05-12T21:00:00+02:00,2020-05-12T21:15:00+02:00,2020-05-12T23:51:16+02:00,45705
2020-05-12T21:15:00+02:00,2020-05-12T21:30:00+02:00,2020-05-12T23:51:16+02:00,45954
2020-05-12T21:30:00+02:00,2020-05-12T21:45:00+02:00,2020-05-12T23:51:16+02:00,45560
2020-05-12T21:45:00+02:00,2020-05-12T22:00:00+02:00,2020-05-12T23:51:16+02:00,45149
2020-05-12T22:00:00+02:00,2020-05-12T22:15:00+02:00,2020-05-12T23:51:16+02:00,44822
2020-05-12T22:15:00+02:00,2020-05-12T22:30:00+02:00,2020-05-12T23:51:16+02:00,45105
2020-05-12T22:30:00+02:00,2020-05-12T22:45:00+02:00,2020-05-12T23:51:16+02:00,45842
2020-05-12T22:45:00+02:00,2020-05-12T23:00:00+02:00,2020-05-12T23:51:16+02:00,48018
2020-05-12T23:00:00+02:00,2020-05-12T23:15:00+02:00,2020-05-12T23:51:16+02:00,47530
2020-05-12T23:15:00+02:00,2020-05-12T23:30:00+02:00,2020-05-12T23:51:16+02:00,47661
2020-05-12T23:30:00+02:00,2020-05-12T23:45:00+02:00,2020-05-12T23:51:16+02:00,47654
2020-05-12T23:45:00+02:00,2020-05-13T00:00:00+02:00,2020-05-12T23:51:16+02:00,48197
2020-05-13T00:00:00+02:00,2020-05-13T00:15:00+02:00,2020-05-13T23:51:14+02:00,47368
2020-05-13T00:15:00+02:00,2020-05-13T00:30:00+02:00,2020-05-13T23:51:14+02:00,46801
2020-05-13T00:30:00+02:00,2020-05-13T00:45:00+02:00,2020-05-13T23:51:14+02:00,45476
2020-05-13T00:45:00+02:00,2020-05-13T01:00:00+02:00,2020-05-13T23:51:14+02:00,43739
2020-05-13T01:00:00+02:00,2020-05-13T01:15:00+02:00,2020-05-13T23:51:14+02:00,43405
2020-05-13T01:15:00+02:00,2020-05-13T01:30:00+02:00,2020-05-13T23:51:14+02:00,43344
2020-05-13T01:30:00+02:00,2020-05-13T01:45:00+02:00,2020-05-13T23:51:14+02:00,42895
2020-05-13T01:45:00+02:00,2020-05-13T02:00:00+02:00,2020-05-13T23:51:14+02:00,42716
2020-05-13T02:00:00+02:00,2020-05-13T02:15:00+02:00,2020-05-13T23:51:14+02:00,42618
2020-05-13T02:15:00+02:00,2020-05-13T02:30:00+02:00,2020-05-13T23:51:14+02:00,42882
2020-05-13T02:30:00+02:00,2020-05-13T02:45:00+02:00,2020-05-13T23:51:14+02:00,41874
2020-05-13T02:45:00+02:00,2020-05-13T03:00:00+02:00,2020-05-13T23:51:14+02:00,40665
2020-05-13T03:00:00+02:00,2020-05-13T03:15:00+02:00,2020-05-13T23:51:14+02:00,40251
2020-05-13T03:15:00+02:00,2020-05-13T03:30:00+02:00,2020-05-13T23:51:14+02:00,40042
2020-05-13T03:30:00+02:00,2020-05-13T03:45:00+02:00,2020-05-13T23:51:14+02:00,39171
2020-05-13T03:45:00+02:00,2020-05-13T04:00:00+02:00,2020-05-13T23:51:14+02:00,38973
2020-05-13T04:00:00+02:00,2020-05-13T04:15:00+02:00,2020-05-13T23:51:14+02:00,38523
2020-05-13T04:15:00+02:00,2020-05-13T04:30:00+02:00,2020-05-13T23:51:14+02:00,38503
2020-05-13T04:30:00+02:00,2020-05-13T04:45:00+02:00,2020-05-13T23:51:14+02:00,38388
2020-05-13T04:45:00+02:00,2020-05-13T05:00:00+02:00,2020-05-13T23:51:14+02:00,38471
2020-05-13T05:00:00+02:00,2020-05-13T05:15:00+02:00,2020-05-13T23:51:14+02:00,38661
2020-05-13T05:15:00+02:00,2020-05-13T05:30:00+02:00,2020-05-13T23:51:14+02:00,39363
2020-05-13T05:30:00+02:00,2020-05-13T05:45:00+02:00,2020-05-13T23:51:14+02:00,39372
2020-05-13T05:45:00+02:00,2020-05-13T06:00:00+02:00,2020-05-13T23:51:15+02:00,39822
2020-05-13T06:00:00+02:00,2020-05-13T06:15:00+02:00,2020-05-13T23:51:15+02:00,40260
2020-05-13T06:15:00+02:00,2020-05-13T06:30:00+02:00,2020-05-13T23:51:15+02:00,41150
2020-05-13T06:30:00+02:00,2020-05-13T06:45:00+02:00,2020-05-13T23:51:15+02:00,41495
2020-05-13T06:45:00+02:00,2020-05-13T07:00:00+02:00,2020-05-13T23:51:15+02:00,42210
2020-05-13T07:00:00+02:00,2020-05-13T07:15:00+02:00,2020-05-13T23:51:15+02:00,43295
2020-05-13T07:15:00+02:00,2020-05-13T07:30:00+02:00,2020-05-13T23:51:15+02:00,44523
2020-05-13T07:30:00+02:00,2020-05-13T07:45:00+02:00,2020-05-13T23:51:15+02:00,45275
2020-05-13T07:45:00+02:00,2020-05-13T08:00:00+02:00,2020-05-13T23:51:15+02:00,46116
2020-05-13T08:00:00+02:00,2020-05-13T08:15:00+02:00,2020-05-13T23:51:15+02:00,47190
2020-05-13T08:15:00+02:00,2020-05-13T08:30:00+02:00,2020-05-13T23:51:15+02:00,47942
2020-05-13T08:30:00+02:00,2020-05-13T08:45:00+02:00,2020-05-13T23:51:15+02:00,48628
2020-05-13T08:45:00+02:00,2020-05-13T09:00:00+02:00,2020-05-13T23:51:15+02:00,49292
2020-05-13T09:00:00+02:00,2020-05-13T09:15:00+02:00,2020-05-13T23:51:15+02:00,49694
2020-05-13T09:15:00+02:00,2020-05-13T09:30:00+02:00,2020-05-13T23:51:15+02:00,49956
2020-05-13T09:30:00+02:00,2020-05-13T09:45:00+02:00,2020-05-13T23:51:15+02:00,50291
2020-05-13T09:45:00+02:00,2020-05-13T10:00:00+02:00,2020-05-13T23:51:15+02:00,50351
2020-05-13T10:00:00+02:00,2020-05-13T10:15:00+02:00,2020-05-13T23:51:15+02:00,50412
2020-05-13T10:15:00+02:00,2020-05-13T10:30:00+02:00,2020-05-13T23:51:15+02:00,50341
2020-05-13T10:30:00+02:00,2020-05-13T10:45:00+02:00,2020-05-13T23:51:15+02:00,50359
2020-05-13T10:45:00+02:00,2020-05-13T11:00:00+02:00,2020-05-13T23:51:15+02:00,50574
2020-05-13T11:00:00+02:00,2020-05-13T11:15:00+02:00,2020-05-13T23:51:15+02:00,50896
2020-05-13T11:15:00+02:00,2020-05-13T11:30:00+02:00,2020-05-13T23:51:15+02:00,51287
2020-05-13T11:30:00+02:00,2020-05-13T11:45:00+02:00,2020-05-13T23:51:15+02:00,51626
2020-05-13T11:45:00+02:00,2020-05-13T12:00:00+02:00,2020-05-13T23:51:15+02:00,51921
2020-05-13T12:00:00+02:00,2020-05-13T12:15:00+02:00,2020-05-13T23:51:15+02:00,52783
2020-05-13T12:15:00+02:00,2020-05-13T12:30:00+02:00,2020-05-13T23:51:15+02:00,52918
2020-05-13T12:30:00+02:00,2020-05-13T12:45:00+02:00,2020-05-13T23:51:15+02:00,53326
2020-05-13T12:45:00+02:00,2020-05-13T13:00:00+02:00,2020-05-13T23:51:15+02:00,53673
2020-05-13T13:00:00+02:00,2020-05-13T13:15:00+02:00,2020-05-13T23:51:15+02:00,53016
2020-05-13T13:15:00+02:00,2020-05-13T13:30:00+02:00,2020-05-13T23:51:15+02:00,52273
2020-05-13T13:30:00+02:00,2020-05-13T13:45:00+02:00,2020-05-13T23:51:15+02:00,51544
2020-05-13T13:45:00+02:00,2020-05-13T14:00:00+02:00,2020-05-13T23:51:15+02:00,51021
2020-05-13T14:00:00+02:00,2020-05-13T14:15:00+02:00,2020-05-13T23:51:15+02:00,50821
2020-05-13T14:15:00+02:00,2020-05-13T14:30:00+02:00,2020-05-13T23:51:15+02:00,50516
2020-05-13T14:30:00+02:00,2020-05-13T14:45:00+02:00,2020-05-13T23:51:15+02:00,49989
2020-05-13T14:45:00+02:00,2020-05-13T15:00:00+02:00,2020-05-13T23:51:15+02:00,49390
2020-05-13T15:00:00+02:00,2020-05-13T15:15:00+02:00,2020-05-13T23:51:15+02:00,48732
2020-05-13T15:15:00+02:00,2020-05-13T15:30:00+02:00,2020-05-13T23:51:15+02:00,48387
2020-05-13T15:30:00+02:00,2020-05-13T15:45:00+02:00,2020-05-13T23:51:15+02:00,48168
2020-05-13T15:45:00+02:00,2020-05-13T16:00:00+02:00,2020-05-13T23:51:15+02:00,47703
2020-05-13T16:00:00+02:00,2020-05-13T16:15:00+02:00,2020-05-13T23:51:15+02:00,47483
2020-05-13T16:15:00+02:00,2020-05-13T16:30:00+02:00,2020-05-13T23:51:15+02:00,47190
2020-05-13T16:30:00+02:00,2020-05-13T16:45:00+02:00,2020-05-13T23:51:15+02:00,46739
2020-05-13T16:45:00+02:00,2020-05-13T17:00:00+02:00,2020-05-13T23:51:15+02:00,46568
2020-05-13T17:00:00+02:00,2020-05-13T17:15:00+02:00,2020-05-13T23:51:15+02:00,46151
2020-05-13T17:15:00+02:00,2020-05-13T17:30:00+02:00,2020-05-13T23:51:15+02:00,45936
2020-05-13T17:30:00+02:00,2020-05-13T17:45:00+02:00,2020-05-13T23:51:15+02:00,45896
2020-05-13T17:45:00+02:00,2020-05-13T18:00:00+02:00,2020-05-13T23:51:15+02:00,45798
2020-05-13T18:00:00+02:00,2020-05-13T18:15:00+02:00,2020-05-13T23:51:15+02:00,46000
2020-05-13T18:15:00+02:00,2020-05-13T18:30:00+02:00,2020-05-13T23:51:15+02:00,46446
2020-05-13T18:30:00+02:00,2020-05-13T18:45:00+02:00,2020-05-13T23:51:15+02:00,46930
2020-05-13T18:45:00+02:00,2020-05-13T19:00:00+02:00,2020-05-13T23:51:15+02:00,47503
2020-05-13T19:00:00+02:00,2020-05-13T19:15:00+02:00,2020-05-13T23:51:15+02:00,48363
2020-05-13T19:15:00+02:00,2020-05-13T19:30:00+02:00,2020-05-13T23:51:15+02:00,48393
2020-05-13T19:30:00+02:00,2020-05-13T19:45:00+02:00,2020-05-13T23:51:15+02:00,48579
2020-05-13T19:45:00+02:00,2020-05-13T20:00:00+02:00,2020-05-13T23:51:15+02:00,48198
2020-05-13T20:00:00+02:00,2020-05-13T20:15:00+02:00,2020-05-13T23:51:15+02:00,48117
2020-05-13T20:15:00+02:00,2020-05-13T20:30:00+02:00,2020-05-13T23:51:15+02:00,47141
2020-05-13T20:30:00+02:00,2020-05-13T20:45:00+02:00,2020-05-13T23:51:15+02:00,46425
2020-05-13T20:45:00+02:00,2020-05-13T21:00:00+02:00,2020-05-13T23:51:15+02:00,46199
2020-05-13T21:00:00+02:00,2020-05-13T21:15:00+02:00,2020-05-13T23:51:15+02:00,46144
2020-05-13T21:15:00+02:00,2020-05-13T21:30:00+02:00,2020-05-13T23:51:15+02:00,46018
2020-05-13T21:30:00+02:00,2020-05-13T21:45:00+02:00,2020-05-13T23:51:15+02:00,45407
2020-05-13T21:45:00+02:00,2020-05-13T22:00:00+02:00,2020-05-13T23:51:15+02:00,45268
2020-05-13T22:00:00+02:00,2020-05-13T22:15:00+02:00,2020-05-13T23:51:15+02:00,45378
2020-05-13T22:15:00+02:00,2020-05-13T22:30:00+02:00,2020-05-13T23:51:15+02:00,45553
2020-05-13T22:30:00+02:00,2020-05-13T22:45:00+02:00,2020-05-13T23:51:15+02:00,46565
2020-05-13T22:45:00+02:00,2020-05-13T23:00:00+02:00,2020-05-13T23:51:15+02:00,48372
2020-05-13T23:00:00+02:00,2020-05-13T23:15:00+02:00,2020-05-13T23:51:15+02:00,48079
2020-05-13T23:15:00+02:00,2020-05-13T23:30:00+02:00,2020-05-13T23:51:15+02:00,48440
2020-05-13T23:30:00+02:00,2020-05-13T23:45:00+02:00,2020-05-13T23:51:15+02:00,48172
2020-05-13T23:45:00+02:00,2020-05-14T00:00:00+02:00,2020-05-13T23:51:15+02:00,48569
2020-05-14T00:00:00+02:00,2020-05-14T00:15:00+02:00,2020-05-14T23:51:20+02:00,48024
2020-05-14T00:15:00+02:00,2020-05-14T00:30:00+02:00,2020-05-14T23:51:20+02:00,47234
2020-05-14T00:30:00+02:00,2020-05-14T00:45:00+02:00,2020-05-14T23:51:20+02:00,45719
2020-05-14T00:45:00+02:00,2020-05-14T01:00:00+02:00,2020-05-14T23:51:20+02:00,44269
2020-05-14T01:00:00+02:00,2020-05-14T01:15:00+02:00,2020-05-14T23:51:20+02:00,43794
2020-05-14T01:15:00+02:00,2020-05-14T01:30:00+02:00,2020-05-14T23:51:20+02:00,44034
2020-05-14T01:30:00+02:00,2020-05-14T01:45:00+02:00,2020-05-14T23:51:20+02:00,43462
2020-05-14T01:45:00+02:00,2020-05-14T02:00:00+02:00,2020-05-14T23:51:20+02:00,43443
2020-05-14T02:00:00+02:00,2020-05-14T02:15:00+02:00,2020-05-14T23:51:20+02:00,42816
2020-05-14T02:15:00+02:00,2020-05-14T02:30:00+02:00,2020-05-14T23:51:20+02:00,42898
2020-05-14T02:30:00+02:00,2020-05-14T02:45:00+02:00,2020-05-14T23:51:20+02:00,41899
2020-05-14T02:45:00+02:00,2020-05-14T03:00:00+02:00,2020-05-14T23:51:20+02:00,41273
2020-05-14T03:00:00+02:00,2020-05-14T03:15:00+02:00,2020-05-14T23:51:20+02:00,40484
2020-05-14T03:15:00+02:00,2020-05-14T03:30:00+02:00,2020-05-14T23:51:20+02:00,40345
2020-05-14T03:30:00+02:00,2020-05-14T03:45:00+02:00,2020-05-14T23:51:20+02:00,39757
2020-05-14T03:45:00+02:00,2020-05-14T04:00:00+02:00,2020-05-14T23:51:20+02:00,39340
2020-05-14T04:00:00+02:00,2020-05-14T04:15:00+02:00,2020-05-14T23:51:20+02:00,39049
2020-05-14T04:15:00+02:00,2020-05-14T04:30:00+02:00,2020-05-14T23:51:20+02:00,39152
2020-05-14T04:30:00+02:00,2020-05-14T04:45:00+02:00,2020-05-14T23:51:20+02:00,38962
2020-05-14T04:45:00+02:00,2020-05-14T05:00:00+02:00,2020-05-14T23:51:20+02:00,38779
2020-05-14T05:00:00+02:00,2020-05-14T05:15:00+02:00,2020-05-14T23:51:20+02:00,39018
2020-05-14T05:15:00+02:00,2020-05-14T05:30:00+02:00,2020-05-14T23:51:20+02:00,39629
2020-05-14T05:30:00+02:00,2020-05-14T05:45:00+02:00,2020-05-14T23:51:20+02:00,40253
2020-05-14T05:45:00+02:00,2020-05-14T06:00:00+02:00,2020-05-14T23:51:20+02:00,40660
2020-05-14T06:00:00+02:00,2020-05-14T06:15:00+02:00,2020-05-14T23:51:20+02:00,40929
2020-05-14T06:15:00+02:00,2020-05-14T06:30:00+02:00,2020-05-14T23:51:20+02:00,42092
2020-05-14T06:30:00+02:00,2020-05-14T06:45:00+02:00,2020-05-14T23:51:20+02:00,42566
2020-05-14T06:45:00+02:00,2020-05-14T07:00:00+02:00,2020-05-14T23:51:20+02:00,43281
2020-05-14T07:00:00+02:00,2020-05-14T07:15:00+02:00,2020-05-14T23:51:20+02:00,44027
2020-05-14T07:15:00+02:00,2020-05-14T07:30:00+02:00,2020-05-14T23:51:20+02:00,45648
2020-05-14T07:30:00+02:00,2020-05-14T07:45:00+02:00,2020-05-14T23:51:20+02:00,46413
2020-05-14T07:45:00+02:00,2020-05-14T08:00:00+02:00,2020-05-14T23:51:20+02:00,47406
2020-05-14T08:00:00+02:00,2020-05-14T08:15:00+02:00,2020-05-14T23:51:20+02:00,48086
2020-05-14T08:15:00+02:00,2020-05-14T08:30:00+02:00,2020-05-14T23:51:20+02:00,48943
2020-05-14T08:30:00+02:00,2020-05-14T08:45:00+02:00,2020-05-14T23:51:20+02:00,49636
2020-05-14T08:45:00+02:00,2020-05-14T09:00:00+02:00,2020-05-14T23:51:20+02:00,49743
2020-05-14T09:00:00+02:00,2020-05-14T09:15:00+02:00,2020-05-14T23:51:20+02:00,50080
2020-05-14T09:15:00+02:00,2020-05-14T09:30:00+02:00,2020-05-14T23:51:20+02:00,50403
2020-05-14T09:30:00+02:00,2020-05-14T09:45:00+02:00,2020-05-14T23:51:20+02:00,50371
2020-05-14T09:45:00+02:00,2020-05-14T10:00:00+02:00,2020-05-14T23:51:20+02:00,50411
2020-05-14T10:00:00+02:00,2020-05-14T10:15:00+02:00,2020-05-14T23:51:20+02:00,50563
2020-05-14T10:15:00+02:00,2020-05-14T10:30:00+02:00,2020-05-14T23:51:20+02:00,50735
2020-05-14T10:30:00+02:00,2020-05-14T10:45:00+02:00,2020-05-14T23:51:20+02:00,50477
2020-05-14T10:45:00+02:00,2020-05-14T11:00:00+02:00,2020-05-14T23:51:20+02:00,50682
2020-05-14T11:00:00+02:00,2020-05-14T11:15:00+02:00,2020-05-14T23:51:20+02:00,50779
2020-05-14T11:15:00+02:00,2020-05-14T11:30:00+02:00,2020-05-14T23:51:20+02:00,51135
2020-05-14T11:30:00+02:00,2020-05-14T11:45:00+02:00,2020-05-14T23:51:20+02:00,51114
2020-05-14T11:45:00+02:00,2020-05-14T12:00:00+02:00,2020-05-14T23:51:20+02:00,51896
2020-05-14T12:00:00+02:00,2020-05-14T12:15:00+02:00,2020-05-14T23:51:20+02:00,52266
2020-05-14T12:15:00+02:00,2020-05-14T12:30:00+02:00,2020-05-14T23:51:20+02:00,52616
2020-05-14T12:30:00+02:00,2020-05-14T12:45:00+02:00,2020-05-14T23:51:20+02:00,52550
2020-05-14T12:45:00+02:00,2020-05-14T13:00:00+02:00,2020-05-14T23:51:20+02:00,52571
2020-05-14T13:00:00+02:00,2020-05-14T13:15:00+02:00,2020-05-14T23:51:20+02:00,51871
2020-05-14T13:15:00+02:00,2020-05-14T13:30:00+02:00,2020-05-14T23:51:20+02:00,51457
2020-05-14T13:30:00+02:00,2020-05-14T13:45:00+02:00,2020-05-14T23:51:20+02:00,50907
2020-05-14T13:45:00+02:00,2020-05-14T14:00:00+02:00,2020-05-14T23:51:20+02:00,50422
2020-05-14T14:00:00+02:00,2020-05-14T14:15:00+02:00,2020-05-14T23:51:20+02:00,50122
2020-05-14T14:15:00+02:00,2020-05-14T14:30:00+02:00,2020-05-14T23:51:20+02:00,49706
2020-05-14T14:30:00+02:00,2020-05-14T14:45:00+02:00,2020-05-14T23:51:20+02:00,49516
2020-05-14T14:45:00+02:00,2020-05-14T15:00:00+02:00,2020-05-14T23:51:20+02:00,48842
2020-05-14T15:00:00+02:00,2020-05-14T15:15:00+02:00,2020-05-14T23:51:20+02:00,48224
2020-05-14T15:15:00+02:00,2020-05-14T15:30:00+02:00,2020-05-14T23:51:20+02:00,47967
2020-05-14T15:30:00+02:00,2020-05-14T15:45:00+02:00,2020-05-14T23:51:20+02:00,47225
2020-05-14T15:45:00+02:00,2020-05-14T16:00:00+02:00,2020-05-14T23:51:20+02:00,46972
2020-05-14T16:00:00+02:00,2020-05-14T16:15:00+02:00,2020-05-14T23:51:20+02:00,46387
2020-05-14T16:15:00+02:00,2020-05-14T16:30:00+02:00,2020-05-14T23:51:20+02:00,46274
2020-05-14T16:30:00+02:00,2020-05-14T16:45:00+02:00,2020-05-14T23:51:20+02:00,45762
2020-05-14T16:45:00+02:00,2020-05-14T17:00:00+02:00,2020-05-14T23:51:20+02:00,45198
2020-05-14T17:00:00+02:00,2020-05-14T17:15:00+02:00,2020-05-14T23:51:20+02:00,45120
2020-05-14T17:15:00+02:00,2020-05-14T17:30:00+02:00,2020-05-14T23:51:20+02:00,44979
2020-05-14T17:30:00+02:00,2020-05-14T17:45:00+02:00,2020-05-14T23:51:20+02:00,44951
2020-05-14T17:45:00+02:00,2020-05-14T18:00:00+02:00,2020-05-14T23:51:20+02:00,44682
2020-05-14T18:00:00+02:00,2020-05-14T18:15:00+02:00,2020-05-14T23:51:20+02:00,44987
2020-05-14T18:15:00+02:00,2020-05-14T18:30:00+02:00,2020-05-14T23:51:20+02:00,45423
2020-05-14T18:30:00+02:00,2020-05-14T18:45:00+02:00,2020-05-14T23:51:20+02:00,45673
2020-05-14T18:45:00+02:00,2020-05-14T19:00:00+02:00,2020-05-14T23:51:20+02:00,46708
2020-05-14T19:00:00+02:00,2020-05-14T19:15:00+02:00,2020-05-14T23:51:20+02:00,47749
2020-05-14T19:15:00+02:00,2020-05-14T19:30:00+02:00,2020-05-14T23:51:20+02:00,47284
2020-05-14T19:30:00+02:00,2020-05-14T19:45:00+02:00,2020-05-14T23:51:20+02:00,47424
2020-05-14T19:45:00+02:00,2020-05-14T20:00:00+02:00,2020-05-14T23:51:20+02:00,47292
2020-05-14T20:00:00+02:00,2020-05-14T20:15:00+02:00,2020-05-14T23:51:20+02:00,46732
2020-05-14T20:15:00+02:00,2020-05-14T20:30:00+02:00,2020-05-14T23:51:20+02:00,46293
2020-05-14T20:30:00+02:00,2020-05-14T20:45:00+02:00,2020-05-14T23:51:20+02:00,45743
2020-05-14T20:45:00+02:00,2020-05-14T21:00:00+02:00,2020-05-14T23:51:20+02:00,45325
2020-05-14T21:00:00+02:00,2020-05-14T21:15:00+02:00,2020-05-14T23:51:20+02:00,44943
2020-05-14T21:15:00+02:00,2020-05-14T21:30:00+02:00,2020-05-14T23:51:20+02:00,45139
2020-05-14T21:30:00+02:00,2020-05-14T21:45:00+02:00,2020-05-14T23:51:20+02:00,44690
2020-05-14T21:45:00+02:00,2020-05-14T22:00:00+02:00,2020-05-14T23:51:20+02:00,44561
2020-05-14T22:00:00+02:00,2020-05-14T22:15:00+02:00,2020-05-14T23:51:20+02:00,44482
2020-05-14T22:15:00+02:00,2020-05-14T22:30:00+02:00,2020-05-14T23:51:20+02:00,44934
2020-05-14T22:30:00+02:00,2020-05-14T22:45:00+02:00,2020-05-14T23:51:20+02:00,45843
2020-05-14T22:45:00+02:00,2020-05-14T23:00:00+02:00,2020-05-14T23:51:20+02:00,48205
2020-05-14T23:00:00+02:00,2020-05-14T23:15:00+02:00,2020-05-14T23:51:20+02:00,47852
2020-05-14T23:15:00+02:00,2020-05-14T23:30:00+02:00,2020-05-14T23:51:20+02:00,48126
2020-05-14T23:30:00+02:00,2020-05-14T23:45:00+02:00,2020-05-14T23:51:20+02:00,48032
2020-05-14T23:45:00+02:00,2020-05-15T00:00:00+02:00,2020-05-14T23:51:20+02:00,48227
2020-05-15T00:00:00+02:00,2020-05-15T00:15:00+02:00,2020-05-15T23:51:19+02:00,47500
2020-05-15T00:15:00+02:00,2020-05-15T00:30:00+02:00,2020-05-15T23:51:19+02:00,47055
2020-05-15T00:30:00+02:00,2020-05-15T00:45:00+02:00,2020-05-15T23:51:19+02:00,45149
2020-05-15T00:45:00+02:00,2020-05-15T01:00:00+02:00,2020-05-15T23:51:19+02:00,43757
2020-05-15T01:00:00+02:00,2020-05-15T01:15:00+02:00,2020-05-15T23:51:19+02:00,43306
2020-05-15T01:15:00+02:00,2020-05-15T01:30:00+02:00,2020-05-15T23:51:19+02:00,43355
2020-05-15T01:30:00+02:00,2020-05-15T01:45:00+02:00,2020-05-15T23:51:19+02:00,42965
2020-05-15T01:45:00+02:00,2020-05-15T02:00:00+02:00,2020-05-15T23:51:19+02:00,42723
2020-05-15T02:00:00+02:00,2020-05-15T02:15:00+02:00,2020-05-15T23:51:19+02:00,42282
2020-05-15T02:15:00+02:00,2020-05-15T02:30:00+02:00,2020-05-15T23:51:19+02:00,42738
2020-05-15T02:30:00+02:00,2020-05-15T02:45:00+02:00,2020-05-15T23:51:19+02:00,41479
2020-05-15T02:45:00+02:00,2020-05-15T03:00:00+02:00,2020-05-15T23:51:19+02:00,40969
2020-05-15T03:00:00+02:00,2020-05-15T03:15:00+02:00,2020-05-15T23:51:19+02:00,40425
2020-05-15T03:15:00+02:00,2020-05-15T03:30:00+02:00,2020-05-15T23:51:19+02:00,40027
2020-05-15T03:30:00+02:00,2020-05-15T03:45:00+02:00,2020-05-15T23:51:19+02:00,39500
2020-05-15T03:45:00+02:00,2020-05-15T04:00:00+02:00,2020-05-15T23:51:19+02:00,39082
2020-05-15T04:00:00+02:00,2020-05-15T04:15:00+02:00,2020-05-15T23:51:19+02:00,38714
2020-05-15T04:15:00+02:00,2020-05-15T04:30:00+02:00,2020-05-15T23:51:19+02:00,38941
2020-05-15T04:30:00+02:00,2020-05-15T04:45:00+02:00,2020-05-15T23:51:19+02:00,38717
2020-05-15T04:45:00+02:00,2020-05-15T05:00:00+02:00,2020-05-15T23:51:19+02:00,38480
2020-05-15T05:00:00+02:00,2020-05-15T05:15:00+02:00,2020-05-15T23:51:19+02:00,38714
2020-05-15T05:15:00+02:00,2020-05-15T05:30:00+02:00,2020-05-15T23:51:19+02:00,39557
2020-05-15T05:30:00+02:00,2020-05-15T05:45:00+02:00,2020-05-15T23:51:19+02:00,39860
2020-05-15T05:45:00+02:00,2020-05-15T06:00:00+02:00,2020-05-15T23:51:19+02:00,40220
2020-05-15T06:00:00+02:00,2020-05-15T06:15:00+02:00,2020-05-15T23:51:19+02:00,40885
2020-05-15T06:15:00+02:00,2020-05-15T06:30:00+02:00,2020-05-15T23:51:19+02:00,41709
2020-05-15T06:30:00+02:00,2020-05-15T06:45:00+02:00,2020-05-15T23:51:19+02:00,42293
